ImageNumber,ObjectNumber,Children_IdentifySecondaryObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
59,4,1,124.40298507462687,53.985074626865675,0,4,4
59,5,1,202.8827361563518,62.02931596091205,0,5,5
59,6,1,330.53846153846155,82.58241758241758,0,6,6
59,7,1,320.47330960854094,94.1459074733096,0,7,7
59,8,1,247.816091954023,92.33908045977012,0,8,8
59,9,1,238.94805194805195,108.22077922077922,0,9,9
59,10,1,243.5919282511211,118.76233183856502,0,10,10
59,11,1,231.68707482993196,136.31292517006804,0,11,11
59,12,1,41.285714285714285,132.4,0,12,12
59,13,1,51.22784810126582,147.83544303797467,0,13,13
59,14,1,56.493589743589745,159.89743589743588,0,14,14
59,15,1,121.02575107296137,154.26180257510728,0,15,15
59,16,1,65.604,175.52,0,16,16
59,17,1,47.610169491525426,169.98305084745763,0,17,17
59,18,1,115.08780487804879,177.6341463414634,0,18,18
59,19,1,54.88111888111888,178.53846153846155,0,19,19
59,20,1,61.613207547169814,188.24528301886792,0,20,20
59,21,1,231.08982035928145,195.7125748502994,0,21,21
59,22,1,252.0625,197.859375,0,22,22
59,23,1,285.0894308943089,222.28455284552845,0,23,23
59,24,1,273.890977443609,226.2593984962406,0,24,24
59,25,1,272.7910447761194,255.65671641791045,0,25,25
59,26,1,254.4574898785425,258.2834008097166,0,26,26
59,27,1,141.78333333333333,283.1458333333333,0,27,27
59,28,1,164.93119266055047,290.4724770642202,0,28,28
59,29,1,114.38251366120218,291.39890710382514,0,29,29
59,30,1,136.46090534979425,292.3292181069959,0,30,30
59,31,1,119.925,299.3125,0,31,31
59,32,1,135.4331797235023,301.926267281106,0,32,32
60,1,1,157.88194444444446,51.62152777777778,0,1,1
60,2,1,179.4041095890411,51.73287671232877,0,2,2
60,3,1,124.7867298578199,54.21327014218009,0,3,3
60,4,1,202.7188498402556,61.926517571884986,0,4,4
60,5,1,330.5414364640884,82.65193370165746,0,5,5
60,6,1,320.3103448275862,94.15862068965517,0,6,6
60,7,1,248.13294797687863,91.98265895953757,0,7,7
60,8,1,238.86708860759492,108.11392405063292,0,8,8
60,9,1,243.78666666666666,118.15555555555555,0,9,9
60,10,1,231.82894736842104,136.1578947368421,0,10,10
60,11,1,40.48571428571429,131.6392857142857,0,11,11
60,12,1,50.707317073170735,147.1341463414634,0,12,12
60,13,1,56.33766233766234,159.5974025974026,0,13,13
60,14,1,120.99159663865547,154.14285714285714,0,14,14
60,15,1,65.703125,175.78125,0,15,15
60,16,1,47.02,169.08,0,16,16
60,17,1,115.02403846153847,177.86057692307693,0,17,17
60,18,1,57.33451957295374,182.23843416370107,0,18,18
60,19,1,231.07647058823528,195.81764705882352,0,19,19
60,20,1,252.41326530612244,197.82142857142858,0,20,20
60,21,1,284.90763052208837,222.16867469879517,0,21,21
60,22,1,273.8925925925926,226.2962962962963,0,22,22
60,23,1,270.35714285714283,255.96428571428572,0,23,23
60,24,1,251.48947368421054,258.67894736842106,0,24,24
60,25,1,141.13765182186233,283.09716599190284,0,25,25
60,26,1,167.61688311688312,292.61038961038963,0,26,26
60,27,1,114.29608938547486,291.55307262569835,0,27,27
60,28,1,136.63636363636363,292.3873517786561,0,28,28
60,29,1,139.09324758842445,302.0225080385852,0,29,29
