CellId,lable,birth Length,Last Length,AverageLength,AverageOrientation,AverageVelocity,LifeHistory,growth rate
4422,618,36.92661104,36.92661104,36.92661104,-8.553942728,0.0,1,NaN
4423.0,91.0,23.47282764,31.75885721,26.940665525000004,67.16755774999999,-0.299,10.0,0.02
4424.0,91.0,18.55745537,25.00281589,21.044696229000003,72.382230394,0.109,10.0,0.02
4425.0,91.0,20.81584921,4.74287342,9.329073061142859,20.98554188285714,0.199,7.0,-0.141
4426.0,91.0,25.35131086,31.1212447,28.090114220000004,-13.407514015,1.373,4.0,0.034
4427.0,96.0,19.38520586,19.20807332,20.1866242175,3.6726100695,0.878,4.0,-0.002
4428.0,98.0,24.39481638,25.98556056,25.190188470000002,-1.8526138730000001,1.514,2.0,0.021
4429.0,98.0,26.50814536,26.56525252,26.53669894,-0.680672162,1.581,2.0,0.001
4430.0,503.0,18.75704664,32.20657409,25.481810364999998,58.553688535,1.99,2.0,0.18
4431,503,10.34336592,10.34336592,10.34336592,63.76979633,0.0,1,NaN
4432.0,593.0,42.39822569,41.43731617,41.91777093,46.636247585,-0.025,2.0,-0.008
4433.0,531.0,16.55257921,22.14090952,19.083359926,17.546211453700003,-1.145,10.0,0.019
4434,567,28.05917188,28.05917188,28.05917188,15.22137046,0.0,1,NaN
4435.0,189.0,22.03714903,27.15450066,24.029147905714286,-57.75818817571429,0.139,7.0,0.02
4436.0,593.0,23.83188732,24.18315628,23.72493204,30.3542663425,-1.851,4.0,0.002
4437.0,531.0,16.39939027,23.91340734,19.72203969,20.102931067999997,-0.798,10.0,0.025
4438.0,189.0,18.9927724,19.1805566,20.598407998999996,-51.33115668000001,-0.583,10.0,0.001
4439.0,620.0,23.14732605,31.97580714,25.828407344000006,-47.481117474,-0.399,10.0,0.022
4440.0,567.0,9.065753485,8.517692562,8.791723023500001,11.968056180000001,0.572,2.0,-0.021
4441.0,538.0,18.28137115,21.61277677,19.765371614285716,83.88991131,0.096,7.0,0.016
4442.0,538.0,18.64029908,25.84474915,21.340033690999995,81.315359428,-0.044,10.0,0.022
4443.0,623.0,21.43201995,19.24603842,21.48232293111111,24.309465794444446,0.5,9.0,-0.008
4444.0,493.0,22.9905784,28.33726629,25.472246005,25.900665869999997,0.549,8.0,0.017
4445.0,624.0,26.73547383,36.66966682,31.107990391111116,-42.68158167888889,0.451,9.0,0.023
4446,441,23.76577868,23.76577868,23.76577868,67.43287678,0.0,1,NaN
4447.0,493.0,24.84529856,27.09451792,26.215158255000002,35.83731276,0.731,4.0,0.014
4448.0,7.0,17.01925141,33.17322591,19.61319694125,31.761904166249998,0.561,8.0,0.056
4449.0,441.0,20.71032806,47.28568213,37.77750763666666,53.15948322666666,-1.685,3.0,0.183
4450.0,7.0,17.88419109,14.69259184,17.6913002425,51.64081102,1.811,4.0,-0.033
4451.0,345.0,28.93859137,30.15064429,31.229543816666666,37.96046451833334,-0.173,6.0,0.005
4452.0,626.0,6.463573143,11.68746764,8.9639784255,21.549174078333333,0.562,6.0,0.066
4453,345,23.48804074,23.48804074,23.48804074,66.13022105,0.0,1,NaN
4454.0,345.0,37.89162692,41.81509626,39.89033650499999,37.42748204166667,-0.315,6.0,0.011
4455.0,627.0,23.51166508,26.26726522,24.366454706666662,75.15905475333334,-0.186,6.0,0.012
4456.0,345.0,19.61934504,19.79409786,19.70672145,40.37712161,0.965,2.0,0.003
4457.0,628.0,44.78497032,45.48672007,45.135845195,1.6903438495,0.554,2.0,0.005
4458.0,18.0,25.70925372,32.96110463,28.983200368888888,-48.706801865555555,-0.168,9.0,0.018
4459.0,18.0,32.3256811,52.26314732,42.29441421,-17.27722722,2.531,2.0,0.16
4460.0,18.0,21.48064598,45.03839915,26.171670718333335,-50.31164835500001,-0.047,6.0,0.082
4461,18,22.45382152,22.45382152,22.45382152,-23.65419809,0.0,1,NaN
4462.0,32.0,37.46747947,49.97277483,43.46340508222222,-33.30511511444444,0.066,9.0,0.021
4463.0,32.0,34.33405722,46.24453432,39.06332484125,-37.483553738750004,0.147,8.0,0.025
4464.0,155.0,26.91077435,28.98310177,27.9241397,61.22212252333333,0.653,3.0,0.016
4465.0,155.0,26.90288574,59.67544641,35.6302662525,-80.6239594025,0.929,4.0,0.133
4466.0,516.0,23.48374898,24.81837018,24.151792959999998,-9.625392249,-0.33,3.0,0.012
4467.0,516.0,20.23345934,25.38541247,22.391626880000004,-44.07570182333333,-0.571,9.0,0.017
4468.0,162.0,20.21516102,24.45370323,22.45585758,57.39811072499999,-0.77,6.0,0.021
4469.0,162.0,21.79627252,28.64219221,23.783555775555556,57.151153128888886,-1.031,9.0,0.02
4470.0,50.0,34.61982081,52.3396462,43.479733505,51.645821995000006,3.48,2.0,0.138
4471.0,50.0,21.30737066,23.73036204,22.078038181666667,72.69849416833334,-0.214,6.0,0.012
4472.0,167.0,25.78948993,47.82557411,31.085255325,-16.9135343825,0.543,4.0,0.103
4473.0,50.0,22.89562967,24.60129774,23.822252245,47.9212293575,0.565,4.0,0.012
4474.0,47.0,17.47037149,22.83538508,23.56604071,17.413432426666667,-0.212,9.0,0.02
4475.0,47.0,28.99838205,26.3122701,27.140368913333333,22.144412916666663,1.23,3.0,-0.022
4476,50,20.82586519,20.82586519,20.82586519,78.50227901,0.0,1,NaN
4477,47,4.0,4.0,4.0,45.0,0.0,1,NaN
4478,47,15.31994082,15.31994082,15.31994082,30.25588453,0.0,1,NaN
4479.0,167.0,21.93259607,28.02262351,24.65217506,-15.474708201111111,-0.477,9.0,0.018
4480.0,46.0,16.55786623,18.25305856,17.007502096666666,17.877337613333335,0.297,6.0,0.011
4481.0,45.0,45.80015399,45.19063603,45.495395009999996,29.84015367,1.308,2.0,-0.004
4482.0,45.0,67.43340075,94.25812099,79.603523965,-6.037999512500001,2.562,4.0,0.056
4483.0,52.0,26.00133721,34.40026284,29.135552009999994,-49.03027832222222,-0.244,9.0,0.021
4484.0,46.0,20.33276172,16.25426302,18.756056125555556,25.15285692111111,-0.12,9.0,-0.017
4485.0,629.0,16.9112762,19.94945001,18.287261558888886,-84.46211842777777,-0.145,9.0,0.012
4486.0,169.0,19.12336037,22.76627983,20.086108535714285,-65.18591560857142,-0.08,7.0,0.017
4487.0,169.0,18.61064893,20.37881248,19.163200897999996,72.37353223199999,0.13,5.0,0.012
4488.0,52.0,39.40887574,44.32728954,41.925080533333336,-83.34835236833332,0.548,6.0,0.013
4489.0,169.0,22.80878321,44.27669942,29.555250813333334,-77.32634024777778,0.179,9.0,0.049
4490.0,169.0,23.39748235,25.8953126,24.800823429999998,85.42185184499999,1.094,6.0,0.011
4491.0,167.0,29.46578547,33.7271532,30.84902658833333,-79.16279300666666,0.61,6.0,0.015
4492.0,75.0,26.57375396,29.94210925,27.729475071666666,21.368165175,0.415,6.0,0.013
4493.0,167.0,28.91157291,34.75453472,30.89193652333333,48.932279226666665,0.002,9.0,0.014
4494,60,39.52010144,39.52010144,39.52010144,32.27595959,0.0,1,NaN
4495.0,60.0,36.73322505,61.47712031,45.74964372,23.873400399999998,1.001,3.0,0.114
4496.0,75.0,28.32545786,32.1184736,30.559519124285714,-24.43921493428571,0.227,7.0,0.012
4497.0,60.0,8.272681764,8.201606832,8.237144298,10.6533489545,0.184,2.0,-0.003
4498,174,17.25559665,17.25559665,17.25559665,-54.71399628,0.0,1,NaN
4499.0,77.0,33.24460125,75.16097155,41.1112405975,29.2256905725,-0.997,8.0,0.068
4500.0,60.0,7.841041008,5.444424564,5.868044303333334,0.41603566999999825,-0.594,3.0,-0.081
4501.0,174.0,17.12166197,24.50121209,19.489462652222223,-47.782066954444446,0.232,9.0,0.027
4502,77,29.68122915,29.68122915,29.68122915,24.16940242,0.0,1,NaN
4503.0,77.0,24.70031613,35.22867431,29.603412730000002,-56.08653285857143,0.351,7.0,0.034
4504,79,41.07641811,41.07641811,41.07641811,-56.57715762,0.0,1,NaN
4505.0,79.0,24.49817914,59.76095094,38.211095691428575,-51.43840301857142,0.124,7.0,0.085
4506.0,633.0,21.47923995,23.48671138,22.309660776,-25.289813579999997,0.702,5.0,0.012
4507.0,77.0,22.71634837,68.90527926,42.24754371777777,-28.17669820111111,0.727,9.0,0.082
4508.0,77.0,39.42349041,47.15039428,42.654146241666666,-27.247098566666665,0.482,6.0,0.02
4509.0,77.0,32.2058006,59.90514977,50.25104972,-16.540040111666666,-0.385,6.0,0.069
4510.0,86.0,22.54185491,30.6905006,26.320248721111113,-41.63435753222222,-0.568,9.0,0.023
4511.0,87.0,39.41255724,50.60739439,44.33140852555556,-80.67593318222221,0.602,9.0,0.019
4512.0,86.0,24.61257243,36.78887142,29.30700341,-58.295532726666664,0.086,9.0,0.03
4513.0,87.0,38.38856445,22.82754154,38.39688102666667,-66.4568354711111,0.49,9.0,-0.039
4514.0,182.0,25.87567352,29.61724264,27.74645808,51.688628905,1.336,2.0,0.045
4515.0,618.0,32.79499156,45.1755289,40.64018456833333,-4.879117590666667,-0.299,6.0,0.036
4516.0,182.0,25.42706539,31.12460109,27.70750160888889,54.669797093333344,-0.047,9.0,0.015
4517,501,55.69289348,55.69289348,55.69289348,-11.70221325,0.0,1,NaN
4518,618,4.167620294,4.167620294,4.167620294,-19.80534412,0.0,1,NaN
4519,90,5.966625902,5.966625902,5.966625902,17.46546865,0.0,1,NaN
4520.0,501.0,26.94888536,38.53967893,31.231138488888885,-22.852999689999997,-1.002,9.0,0.026
4521.0,90.0,18.44222962,32.57581843,27.482577213333332,12.083142607,0.343,6.0,0.063
4522.0,634.0,20.08616712,19.46910178,19.63739342,-60.008375980000004,0.429,3.0,-0.007
4523.0,635.0,52.52609243,41.28185088,42.119799164444444,-30.57474100888889,-0.944,9.0,-0.018
4524.0,184.0,29.9889881,35.26237338,32.93583033,32.79124763285714,-0.143,7.0,0.015
4525.0,184.0,25.78402413,26.83544765,26.44387068333333,-28.405539580000006,0.956,3.0,0.009
4526.0,636.0,20.14008734,21.39104216,20.42819543,-65.3159687275,-0.948,4.0,0.01
4527.0,637.0,26.52668698,31.70954656,29.75091663444444,-54.62796361555555,-0.476,9.0,0.013
4528.0,638.0,21.46464909,26.60044325,24.63785836166667,-54.85735997,-0.905,6.0,0.024
4529.0,639.0,17.91744667,19.34706276,19.255908613333332,-41.095342503333335,-0.712,9.0,0.006
4530.0,99.0,26.02817117,35.86346211,30.75412036777778,1.6180049025555556,-0.18,9.0,0.024
4531.0,99.0,27.11108865,35.00843765,30.674188106666666,-25.572961576666664,0.359,9.0,0.019
4532.0,567.0,23.39629414,28.10692906,24.576046456666667,25.74430276,-1.023,9.0,0.014
4533.0,187.0,20.31074144,23.40709038,21.896203868333334,-88.03602798499999,0.359,6.0,0.016
4534.0,187.0,19.00165313,26.96034856,22.13149514888889,-75.08396420222222,0.292,9.0,0.026
4535.0,567.0,11.05284682,26.51417046,22.439147405555556,15.891638762222223,-0.28,9.0,0.065
4536.0,642.0,31.04925185,36.00826614,33.533378626,81.50429582199999,0.296,5.0,0.02
4537,509,36.8953508,36.8953508,36.8953508,87.06642161,0.0,1,NaN
4538,509,29.94801197,29.94801197,29.94801197,58.81690686,0.0,1,NaN
4539,602,7.138059918,7.138059918,7.138059918,-76.38793229,0.0,1,NaN
4540.0,602.0,17.83430119,28.756585,23.295443095000003,-74.48602386,0.05,2.0,0.159
4541.0,7.0,18.2778108,22.89334091,19.58407292875,-34.796809747500006,0.27,8.0,0.019
4542.0,7.0,19.48974378,19.38521169,19.437477735,49.24251060500001,0.165,2.0,-0.002
4543.0,7.0,22.4687449,93.55175691,41.43346581125,40.83268981125,0.635,8.0,0.119
4544.0,7.0,22.89548577,25.46015503,23.646171742,74.70020195599999,1.277,5.0,0.014
4545.0,7.0,22.35784724,23.14912953,22.753488385,65.76155087000001,0.581,2.0,0.012
4546,7,29.29016394,29.29016394,29.29016394,40.23493294,0.0,1,NaN
4547.0,345.0,19.70525159,24.75359761,22.120081803749997,23.407029136250003,-0.093,8.0,0.019
4548.0,345.0,16.85429969,46.90845133,36.630148271428574,38.705942508571425,-0.134,7.0,0.097
4549.0,644.0,31.37802883,18.60113307,28.0930152625,33.2673821225,-0.576,8.0,-0.044
4550,233,42.57381234,42.57381234,42.57381234,10.20247139,0.0,1,NaN
4551,233,57.07362104,57.07362104,57.07362104,26.08024384,0.0,1,NaN
4552.0,149.0,23.40733149,28.50869123,26.04159524375,19.17072451,-0.45,8.0,0.016
4553.0,345.0,16.93745498,33.15151826,19.851683027500002,38.80575366625,-0.884,8.0,0.056
4554.0,345.0,14.3268299,20.1345257,16.204369822500002,49.44746677875,-0.16,8.0,0.028
4555.0,149.0,24.30314855,52.76673912,29.505440465,21.733247705,1.378,8.0,0.065
4556.0,22.0,20.72264833,23.68198741,22.0300595375,37.03997613,-1.123,8.0,0.011
4557.0,22.0,23.20796704,22.52624931,22.49940406125,18.837756915625,-0.557,8.0,-0.002
4558.0,20.0,33.27809073,44.07765321,38.26939153875,-71.15373022125,0.56,8.0,0.023
4559.0,20.0,34.32536471,37.4257086,35.906553762499996,52.3183274075,0.109,4.0,0.014
4560.0,155.0,26.27969951,56.04733441,36.15338386,-52.756034853333325,-0.28,3.0,0.168
4561.0,155.0,23.64743202,24.03377926,23.84060564,-73.977254475,-0.099,2.0,0.005
4562.0,157.0,22.00702733,27.80708901,24.04051887375,83.8602986225,-0.318,8.0,0.019
4563.0,157.0,23.17438746,29.95255281,25.991898640000002,70.95919407875,0.339,8.0,0.021
4564.0,38.0,18.71918056,18.70220005,18.710690305,56.708367285,0.163,2.0,-0.0
4565.0,38.0,21.14338395,26.62496252,22.88237942125,70.1983245125,0.57,8.0,0.019
4566,550,59.29011469,59.29011469,59.29011469,80.19422665,0.0,1,NaN
4567.0,550.0,15.82051206,25.44301345,19.279068496,42.051107578,0.142,5.0,0.063
4568.0,46.0,27.08509949,20.03074261,25.868867275,5.986309649500001,-1.443,6.0,-0.034
4569.0,46.0,51.63619851,65.74609851,54.37413666,-3.79136094525,-0.961,8.0,0.02
4570,161,44.17575446,44.17575446,44.17575446,50.80692713,0.0,1,NaN
4571,46,5.433874816,5.433874816,5.433874816,38.43298885,0.0,1,NaN
4572.0,161.0,20.61408755,51.30863602,30.203133232857144,50.13193881857143,-1.607,7.0,0.087
4573.0,46.0,68.99026225,88.44777838,80.39628199,49.321834466,-0.688,5.0,0.033
4574.0,517.0,36.38412013,37.73191056,37.058015345,-50.51621411,-0.956,2.0,0.012
4575.0,164.0,41.44952864,35.9870434,40.82194649625,-40.015792767499995,-1.121,8.0,-0.012
4576.0,164.0,33.60995581,39.99741678,36.727316662,8.372558897,-1.028,5.0,0.023
4577.0,517.0,43.0110583,80.98651759,62.218838232500005,-8.8893378855,-1.802,4.0,0.105
4578,405,44.02731553,44.02731553,44.02731553,85.24706245,0.0,1,NaN
4579.0,405.0,42.06740269,91.77656384,66.921983265,79.323260465,-6.281,2.0,0.26
4580,50,14.03793099,14.03793099,14.03793099,65.31246422,0.0,1,NaN
4581.0,164.0,16.42854237,18.58360829,17.346193890000002,38.061929802,-0.467,5.0,0.016
4582.0,53.0,25.44496955,28.89546614,27.223694758,37.883498396,-0.442,5.0,0.017
4583.0,50.0,25.39436,44.90052436,35.14744218,74.76066116,-1.525,2.0,0.19
4584.0,52.0,25.25008252,25.82626773,25.538175125000002,37.93904613,-0.259,2.0,0.008
4585.0,50.0,56.22870859,69.94827242,65.34396881666667,49.57757336333333,1.636,3.0,0.049
4586.0,164.0,17.07836386,36.59494666,23.928445723750002,56.7865137775,0.12,8.0,0.064
4587.0,53.0,23.15555892,26.74317944,25.85743657,36.97169598666667,-0.756,3.0,0.032
4588,53,18.34810915,18.34810915,18.34810915,28.08390446,0.0,1,NaN
4589.0,52.0,24.32166397,26.2970574,25.580176084999998,62.97638384375,-1.278,8.0,0.007
4590.0,75.0,51.90852346,74.20400935,63.056266405,31.843635045,3.271,2.0,0.119
4591,50,12.03876118,12.03876118,12.03876118,29.7234581,0.0,1,NaN
4592,45,41.70489256,41.70489256,41.70489256,34.28785393,0.0,1,NaN
4593.0,52.0,30.90172916,48.11031793,37.002090895,66.10591060666667,-0.321,6.0,0.049
4594.0,52.0,26.38263591,28.24651671,27.3277580325,87.55091351,-0.232,4.0,0.011
4595.0,45.0,29.12384855,27.40222849,28.263038520000002,32.727182685,0.366,2.0,-0.02
4596,75,27.84479458,27.84479458,27.84479458,37.82090339,0.0,1,NaN
4597.0,168.0,20.74930786,21.96029924,21.223811053333332,67.86659690666666,0.077,3.0,0.013
4598.0,168.0,32.1902286,36.18801051,35.59662588875,30.5858597625,-0.05,8.0,0.01
4599.0,167.0,48.51893335,49.97038458,48.77134175333333,-51.87293536999999,0.441,3.0,0.007
4600.0,167.0,30.63798105,60.27735556,40.480529425,-51.95295900875,0.079,8.0,0.056
4601.0,60.0,19.84512186,32.81551439,18.03014262375,26.95725623375,-0.114,8.0,0.042
4602.0,60.0,38.95512333,44.38718084,41.50140539,23.687565725,-0.016,4.0,0.022
4603.0,70.0,16.02064376,16.34444719,16.34703686,-85.985651655,0.026,4.0,0.003
4604.0,70.0,15.58868715,19.27692484,17.161745064999998,-21.16260697625,-0.051,8.0,0.018
4605.0,174.0,42.23228654,47.24819806,44.405458239999994,-61.013829810000004,0.405,5.0,0.015
4606.0,60.0,7.139448469,11.77706172,11.061034092714285,-48.30548755142858,-0.579,7.0,0.048
4607.0,174.0,42.17538987,46.02318047,44.53693967,-59.784998519999995,0.613,3.0,0.019
4608.0,77.0,29.7440256,29.95927855,28.218064536666663,-15.482614858333333,-0.032,6.0,0.001
4609.0,74.0,22.69989687,30.58429568,25.81219942,-68.21826929625,0.198,8.0,0.025
4610.0,174.0,17.22203337,18.77613785,17.933544754,-59.17802647,0.368,5.0,0.012
4611.0,174.0,38.97522461,56.07902111,44.93183022666667,-56.778480523333336,0.831,3.0,0.081
4612.0,74.0,25.15453721,31.01909255,27.6898794775,-77.50777628750001,0.079,8.0,0.017
4613.0,71.0,22.589482,33.18811162,26.01999064571429,-58.83753837285714,-0.112,7.0,0.037
4614,77,30.87354444,30.87354444,30.87354444,28.28641814,0.0,1,NaN
4615.0,71.0,23.6554878,29.4224333,26.297250015,-50.9736015875,0.007,8.0,0.018
4616.0,79.0,43.09206252,47.31044427,44.910072930000005,-55.47196348,0.624,3.0,0.021
4617.0,79.0,25.25368965,34.62350377,28.90863436875,-61.98413552,0.9,8.0,0.026
4618.0,83.0,22.72167624,33.67071429,29.77064774666667,4.128605047333334,1.15,3.0,0.087
4619,83,22.98585066,22.98585066,22.98585066,30.85300057,0.0,1,NaN
4620.0,179.0,28.11204127,30.23037688,29.014409281999995,-53.815141845999996,-0.119,5.0,0.01
4621.0,79.0,17.44566389,22.35786455,19.87999473875,-70.87795213375,0.164,8.0,0.021
4622.0,79.0,16.7329912,22.40924713,19.08176183875,65.52319556625,-0.051,8.0,0.024
4623.0,179.0,22.20722995,33.47287533,26.68501913375,-52.42373170125,-0.033,8.0,0.034
4624.0,647.0,25.88978266,37.13890834,31.117736038750003,-76.1939581325,0.392,8.0,0.03
4625.0,87.0,35.44882144,37.1619249,36.30537317,-15.49863366,0.3,2.0,0.016
4626.0,179.0,15.72903944,21.77350674,19.081965476,-77.96697707799999,-0.093,5.0,0.043
4627.0,179.0,4.318667338,4.512608599,4.4156379685000005,67.5,-0.12,2.0,0.015
4628.0,88.0,19.35833059,21.52102561,20.192726378,-79.234345478,-0.015,5.0,0.014
4629.0,648.0,35.59049881,43.90878888,40.17466604714286,-16.24117472,-2.388,7.0,0.02
4630,88,20.44298161,20.44298161,20.44298161,-70.69929268,0.0,1,NaN
4631.0,87.0,39.82199983,80.12078694,69.57586497000001,-19.487826875,-2.65,4.0,0.117
4632.0,182.0,28.04943611,33.94821964,30.534744994999997,37.66394079,0.139,8.0,0.016
4633,90,4.618802154,4.618802154,4.618802154,-45.0,0.0,1,NaN
4634.0,90.0,36.46661136,62.74004329,49.603327325,52.882727634999995,2.387,2.0,0.181
4635,91,9.309191162,9.309191162,9.309191162,66.58613293,0.0,1,NaN
4636.0,91.0,15.50063771,31.75067063,28.181459847999996,62.975689712,-1.24,5.0,0.096
4637.0,90.0,34.10616809,47.53365026,39.9052042875,27.97785795375,-0.088,8.0,0.028
4638,182,44.85939893,44.85939893,44.85939893,52.77067515,0.0,1,NaN
4639,90,29.72615256,29.72615256,29.72615256,25.32627637,0.0,1,NaN
4640.0,501.0,27.88505886,30.57274137,29.23368803,-1.10915257575,-0.798,4.0,0.015
4641.0,501.0,25.01020586,61.70813412,32.994710915999995,-16.810929488,-2.572,5.0,0.12
4642.0,184.0,24.66264248,24.48341066,24.57302657,-6.811586523000001,-1.052,2.0,-0.002
4643.0,184.0,23.77142387,27.59146459,25.574401776666665,-1.0755219643333334,-0.752,3.0,0.033
4644.0,99.0,26.27569856,30.14779476,27.71126711375,10.0506284375,-0.735,8.0,0.011
4645.0,99.0,30.32952526,39.87428084,34.41485702375,-18.589350845,-0.261,8.0,0.023
4646.0,529.0,17.78058502,17.95596435,17.848678446666668,-17.052962163333333,-0.085,3.0,0.002
4647.0,529.0,16.55278489,10.07930132,14.635146175,-13.555993964999999,0.157,4.0,-0.083
4648.0,649.0,20.06085901,24.3864176,22.740616166000002,34.289394370000004,-0.774,5.0,0.026
4649.0,593.0,40.9836301,44.16078231,42.8184439725,50.3436854175,-1.009,4.0,0.012
4650.0,369.0,20.84092609,21.72750714,21.237759548,-31.293687937999998,-0.825,5.0,0.006
4651.0,593.0,17.25432637,23.17024984,19.95519109625,62.15422787625,-0.67,8.0,0.025
4652.0,369.0,18.9718902,23.53560668,21.5667124375,-50.926161648749996,-1.15,8.0,0.018
4653.0,651.0,29.75468559,29.66404164,28.971583793333338,-76.08935355666667,0.052,3.0,-0.001
4654.0,652.0,12.92905403,15.91318291,14.046878312857144,37.41979224285715,0.218,7.0,0.02
4655.0,372.0,18.28733712,19.81383225,19.2387474025,75.22875472499999,0.047,4.0,0.013
4656.0,372.0,21.27496055,17.23404927,19.19118641,54.73757178571429,0.838,7.0,-0.02
4657.0,7.0,18.34328716,21.2266144,19.66643327,65.5902152675,1.2,4.0,0.024
4658,7,23.17954037,23.17954037,23.17954037,53.69337875,0.0,1,NaN
4659.0,654.0,28.3113823,28.8074782,28.641870354999995,10.309542733,-0.608,4.0,0.003
4660.0,4.0,20.13412872,45.46097035,40.18242003,-2.6096796118571426,-1.024,7.0,0.078
4661.0,7.0,25.50699883,22.24094215,23.873970489999998,68.56336483,-5.186,2.0,-0.046
4662,4,36.53327984,36.53327984,36.53327984,2.010852603,0.0,1,NaN
4663.0,150.0,23.21967482,27.72776455,25.86136849142857,76.71384216714286,-0.608,7.0,0.017
4664.0,150.0,24.20751644,29.12861746,26.59646340714286,75.58546980285715,-0.227,7.0,0.018
4665.0,655.0,23.46313271,27.11847464,25.50138952,74.66464951666667,-0.088,6.0,0.016
4666.0,422.0,20.40673255,20.66170787,20.8562856025,29.904531325,-0.722,4.0,0.002
4667.0,7.0,10.63804925,17.32050808,15.176132737142856,-38.21678765571429,0.177,7.0,0.046
4668.0,3.0,23.1525315,27.54658414,25.44855162428571,-16.296498160000002,-0.037,7.0,0.017
4669.0,233.0,42.09454454,42.45843953,41.9377495,-0.93296340975,-0.769,4.0,0.001
4670.0,12.0,23.59616162,28.46976237,25.495096078571432,60.558549789999994,-0.737,7.0,0.018
4671.0,20.0,28.20534693,34.03155248,30.614890810000002,-53.91915840571428,-0.518,7.0,0.018
4672.0,233.0,31.30441083,32.63898658,31.8872972925,7.700172311749999,0.209,4.0,0.007
4673.0,422.0,18.14270406,23.28110878,20.253084365714283,36.57706196571428,-0.886,7.0,0.024
4674.0,28.0,27.52282986,36.48197216,32.74263789857143,-65.27225028571428,1.215,7.0,0.027
4675.0,12.0,17.76582455,22.47381067,19.789083917142857,67.30551743714285,-0.207,7.0,0.022
4676.0,3.0,17.90782113,18.1747118,17.14800316285714,-10.14664228457143,0.42,7.0,0.001
4677.0,28.0,29.37516265,34.04252454,31.29988828666667,57.34539138166667,0.254,6.0,0.016
4678.0,12.0,23.40371393,32.64672089,28.025217409999996,63.68454131,1.263,2.0,0.111
4679.0,20.0,22.62039055,29.17435287,25.92467087714286,-48.29710570571428,-0.491,7.0,0.024
4680.0,628.0,21.73889575,23.70062998,22.758128362500003,10.6973667845,0.055,4.0,0.014
4681,12,5.033222957,5.033222957,5.033222957,-45.0,0.0,1,NaN
4682.0,628.0,19.4775559,23.56260444,21.560012468571426,1.8476650614285717,0.223,7.0,0.018
4683,18,34.97336824,34.97336824,34.97336824,-20.38848078,0.0,1,NaN
4684.0,18.0,23.60319274,57.85483605,40.4988765775,-23.256932562499998,-0.744,4.0,0.149
4685.0,43.0,12.1352927,13.37936423,12.757328465,-30.153302265,-0.091,2.0,0.033
4686,155,20.0712224,20.0712224,20.0712224,-83.53549841,0.0,1,NaN
4687.0,155.0,38.3907992,31.08308365,49.75587527,-79.97494760750001,0.474,4.0,-0.035
4688.0,43.0,17.49051055,37.67270026,28.325254788333336,-31.590660803333336,-0.921,6.0,0.085
4689,38,18.70220005,18.70220005,18.70220005,54.60206573,0.0,1,NaN
4690.0,550.0,46.4505654,46.53508311,46.492824255,56.37623171,-0.475,2.0,0.001
4691.0,550.0,44.93391747,17.71084645,37.278519475,53.368957384999995,-0.703,6.0,-0.103
4692.0,550.0,17.70907722,16.89852137,17.43323895,-80.4567316725,-0.25,4.0,-0.008
4693,550,15.76787044,15.76787044,15.76787044,62.4562916,0.0,1,NaN
4694,550,40.4816891,40.4816891,40.4816891,64.83086031,0.0,1,NaN
4695.0,550.0,27.82536752,28.71572697,28.6611223575,46.6977360075,-1.313,4.0,0.005
4696.0,161.0,19.44414494,29.83187408,23.70979865714286,50.676819882857146,-1.236,7.0,0.041
4697,43,10.42128841,10.42128841,10.42128841,40.26250997,0.0,1,NaN
4698.0,161.0,22.34749729,26.66823702,23.256625575999998,51.130024844000005,-0.058,5.0,0.024
4699.0,50.0,26.74846077,34.78476514,30.766612955,69.77720511000001,-1.672,2.0,0.088
4700.0,43.0,17.98716168,36.97739625,32.67650950857143,46.85515357571428,-0.925,7.0,0.069
4701.0,50.0,21.58322207,32.72104596,26.726159092499998,64.862660265,0.548,4.0,0.069
4702.0,163.0,19.72514458,40.72504971,29.082815557142858,80.97735172285715,0.087,7.0,0.069
4703.0,163.0,18.83543885,20.29155628,19.828995127499997,75.48069932,-0.64,4.0,0.012
4704.0,50.0,35.74253732,90.90695799,59.183997225,58.9724632475,1.856,4.0,0.156
4705.0,55.0,21.65527244,22.59002948,22.0148974575,25.893444522499998,-0.369,4.0,0.007
4706.0,166.0,33.54428502,39.21357351,36.3194715475,39.378044814999996,-0.445,4.0,0.026
4707.0,166.0,58.56207458,63.88264816,61.2349798925,63.41812935,-0.949,4.0,0.014
4708.0,45.0,19.42538073,23.61204298,21.720855910000004,50.3161508,-0.954,7.0,0.019
4709.0,167.0,37.78415023,40.29401757,39.37017458,-13.882920095,-0.099,4.0,0.011
4710.0,50.0,22.0617609,33.70155895,27.34419976857143,58.11320082142858,-0.38,7.0,0.04
4711.0,50.0,28.53845522,31.33009948,29.500524532500002,60.971094255,0.266,4.0,0.016
4712.0,55.0,20.72915856,37.78562402,24.322173529999997,58.829807956,0.654,5.0,0.08
4713.0,50.0,23.86399917,36.77786217,29.53635082285714,87.59793718285714,0.6,7.0,0.041
4714.0,45.0,14.85665639,25.73398973,21.363222695714285,26.96081451857143,-0.524,7.0,0.052
4715.0,47.0,23.87512808,29.09973344,25.431064278333334,16.26351721333333,-0.062,6.0,0.022
4716.0,167.0,32.11268381,47.69236976,37.28856105714285,-27.85028006857143,-0.562,7.0,0.038
4717.0,65.0,24.36594934,27.38349996,25.148105306,20.083217494,-0.946,5.0,0.016
