CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1201.0,4.0,21.57394164162784,21.665138472226793,0.894,5.0,0.0
1202.0,23.0,21.776411861508528,24.413834744380456,1.328,12.0,0.02
1203.0,4.0,15.700983060260643,22.250291959387944,1.573,10.0,0.025
1204.0,21.0,22.14450963612819,25.916906414971585,0.801,11.0,0.018
1205.0,4.0,20.527886354915424,18.450780975982035,1.983,2.0,-0.075
1206.0,21.0,19.615664921510408,19.760750087705897,1.364,3.0,0.006
1207,6.0,19.109344262573696,NaN,NaN,1,NaN
1208,28.0,16.316833398516447,NaN,NaN,1,NaN
1209.0,6.0,25.824687921377663,25.189222271906768,0.82,6.0,-0.049
1210,16.0,11.615514168146223,NaN,NaN,1,NaN
1211,6.0,24.26963002956686,NaN,NaN,1,NaN
1212.0,6.0,22.32387076973308,22.340651574575386,-0.932,3.0,-0.01
1213.0,16.0,17.01608374719694,23.452284885510345,-0.254,7.0,0.024
1214,28.0,24.81866076213545,NaN,NaN,1,NaN
1215.0,16.0,14.39468719197081,22.387665111496986,-0.373,15.0,0.031
1216.0,6.0,22.968709271928283,19.595350038280525,1.051,2.0,-0.116
1217,6.0,12.730424715356316,NaN,NaN,1,NaN
1218.0,16.0,16.72516457332416,17.243104342118755,-0.569,2.0,0.02
1219,16.0,23.991698906865786,NaN,NaN,1,NaN
1220.0,28.0,24.153193428464167,25.077322354712102,-0.404,5.0,0.007
1221.0,16.0,12.412365020073029,18.98256079957264,0.503,2.0,0.241
1222,6.0,14.075967632986275,NaN,NaN,1,NaN
1223.0,28.0,14.394159313034049,24.43423464856339,0.425,13.0,0.042
1224.0,6.0,19.38163098585149,21.669268312291564,-0.772,6.0,0.004
1225,6.0,22.27973657593566,NaN,NaN,1,NaN
1226.0,6.0,23.294335080371184,30.438344523356168,-1.013,13.0,0.027
1227.0,6.0,19.303235391130706,24.202010797295483,-0.762,6.0,0.037
1228.0,6.0,22.76313977415697,28.066114621478988,-0.356,10.0,0.026
1229.0,6.0,24.37231171493101,25.90587262980455,-0.537,4.0,0.021
1230.0,70.0,26.14718055499281,27.804907925658398,1.399,12.0,0.003
1231.0,70.0,26.887023755651224,25.146552595894367,0.408,8.0,0.011
1232.0,6.0,25.733383539514985,27.35066718368872,0.136,13.0,0.015
1233.0,14.0,21.53402977801714,24.488874953259888,-0.319,8.0,0.018
1234.0,14.0,15.435388003276206,21.402454778574505,0.452,7.0,0.047
1235.0,14.0,21.20622700920757,27.05066752762772,0.083,11.0,0.027
1236.0,14.0,19.64283632154142,23.414707949799254,1.134,12.0,0.021
1237.0,14.0,25.489739130972445,24.74486131234309,0.483,4.0,-0.01
1238.0,14.0,13.410888332411943,24.120978589970512,1.101,11.0,0.051
1239.0,6.0,20.90908254230613,28.607423485410912,0.991,15.0,0.023
1240.0,14.0,24.57853867827915,24.860679311797472,0.529,12.0,0.012
1241.0,95.0,17.305471778970777,17.78142074679929,0.115,2.0,0.018
1242.0,6.0,24.42287763996723,28.220923740596348,0.401,8.0,0.024
1243.0,7.0,23.22478782757751,28.334409130267343,1.184,12.0,0.021
1244.0,7.0,23.531116080026944,28.9551995271177,0.452,11.0,0.026
1245,68.0,22.941495789066856,NaN,NaN,1,NaN
1246,68.0,24.783837925218176,NaN,NaN,1,NaN
1247.0,90.0,23.43947967736954,27.049835051549337,0.827,5.0,0.038
1248.0,90.0,24.088819529623727,30.05085658131736,1.494,6.0,0.036
1249,47.0,21.16076084224129,NaN,NaN,1,NaN
1250,47.0,24.46224909519887,NaN,NaN,1,NaN
1251.0,4.0,19.872860664578106,21.706281049666696,0.328,6.0,0.02
1252.0,4.0,20.20527536581348,24.21360817258059,0.754,10.0,0.023
1253.0,4.0,22.556488930925862,21.68793767987653,0.847,4.0,-0.007
1254.0,48.0,20.167667818502764,22.98186457595664,1.46,10.0,0.017
1255,48.0,39.76635440523526,NaN,NaN,1,NaN
1256,12.0,18.52172672197361,NaN,NaN,1,NaN
1257,12.0,44.50073598174889,NaN,NaN,1,NaN
1258,16.0,18.04073205300173,NaN,NaN,1,NaN
1259.0,16.0,23.70510539759588,25.02941715129106,-0.725,2.0,0.035
1260,16.0,27.96406321326589,NaN,NaN,1,NaN
1261.0,6.0,25.013456567205125,28.569074511307544,0.625,3.0,0.085
1262.0,16.0,23.307055135498324,24.485294157834744,-0.167,3.0,0.022
