CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
3721.0,201.0,22.22659551287523,25.100859482411035,-0.317,14.0,0.003
3722.0,510.0,25.52604757207914,29.84707331358512,-1.937,10.0,0.03
3723.0,4.0,21.99290279734773,27.882325822010195,-0.343,14.0,0.022
3724.0,433.0,40.846760932260736,22.408768476764497,1.773,7.0,-0.056
3725.0,3.0,37.42828004972984,44.82317773697841,-0.385,11.0,0.021
3726.0,3.0,38.44183001830657,41.552365185738026,-0.473,8.0,0.011
3727,16.0,49.15015404215789,NaN,NaN,1,NaN
3728.0,17.0,18.21122576398716,29.467115947333507,1.934,2.0,0.268
3729.0,4.0,21.01248775672199,23.16367138541012,-0.413,8.0,0.017
3730.0,17.0,22.38252572442912,24.212401867390163,-0.059,14.0,0.013
3731.0,9.0,25.171182130252223,15.071917307158355,-0.819,2.0,-0.541
3732,17.0,20.557718561738124,NaN,NaN,1,NaN
3733.0,343.0,25.723449844521863,29.52119677178234,-0.162,11.0,0.017
3734.0,511.0,28.65872745085133,34.91872051888266,-1.13,10.0,0.024
3735.0,16.0,22.638345508072348,38.76024600701029,0.868,4.0,0.099
3736.0,3.0,25.59562291807601,24.134332024284703,-0.483,2.0,-0.04
3737.0,3.0,26.248028001803057,29.189076822742315,-1.039,2.0,0.067
3738.0,21.0,42.274307930216665,44.855882250875254,1.412,3.0,0.024
3739.0,21.0,21.23299198263425,22.447804643288606,0.509,3.0,0.02
3740.0,17.0,21.66930757652035,21.90609181944407,-0.142,9.0,0.007
3741.0,3.0,19.892389243549008,24.707513755211146,0.708,14.0,0.022
3742.0,18.0,18.63668297972639,25.183323934701697,1.463,13.0,0.04
