TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent
36,57,-2.8451695639176413,3,107.21428571428572,90.57142857142856,0.29,-0.585,False,33.853025528355175,8.693958101721648,16
36,58,-0.45950786187202164,2,223.40880503144652,97.61635220125788,0.257,-0.197,False,26.95969648775508,7.647579547424445,45
36,40,-0.34553963236910384,2,242.59895833333331,96.59375,0.334,0.078,False,30.885703324000765,8.273009598731115,31
36,59,-0.8011523748478707,2,205.55900621118013,102.03726708074534,0.553,-0.095,False,27.454890384614544,7.71314979650923,30
36,47,-0.6361264520338086,2,179.14218009478674,109.40284360189574,0.162,0.007,False,32.80395865395454,8.511728413863262,42
36,46,-0.2339253761678026,2,217.1047120418848,107.04188481675392,0.296,-0.069,False,30.3137378715587,8.437914457425343,41
36,32,-0.22174067883667167,2,214.42821782178217,113.73514851485147,0.563,0.266,False,64.79648048904842,9.678671340752269,27
36,33,-0.4426702251630187,2,174.4431137724551,119.0748502994012,,,True,58.36628239156671,10.736460784091136,26
36,48,-0.16250189608865084,2,153.3038674033149,119.1878453038674,0.253,-0.126,False,30.512480481482346,7.774918468150013,42
36,34,-0.26361822462832246,2,181.3959390862944,127.30964467005076,0.259,0.153,False,32.4257227398099,8.068374768924226,27
36,36,-2.8111441365320435,2,156.8148148148148,132.72222222222223,0.217,0.044,False,34.28478412585265,8.500105539282215,20
37,49,-2.5024499140339276,3,35.22119815668203,35.58986175115207,0.886,-0.203,False,36.35868972785922,8.417119866445741,43
37,60,-2.4933636263812597,3,29.830065359477125,40.07843137254902,0.359,-0.524,False,24.854566387724383,8.048293533567817,50
37,51,-3.0377234658109113,3,110.3804081632653,69.07020408163265,3.903,-0.894,False,165.18690978851794,49.29459131820552,43
37,61,-2.374247371984696,3,47.32121212121212,55.06666666666667,0.731,-0.014,False,26.830625547101832,8.075128929199778,50
37,44,-0.22264698394512486,3,181.2826855123675,63.303886925795055,0.96,-0.021,False,42.62856132957454,9.444284064694616,28
37,52,-2.5236670717820457,3,80.0551724137931,82.65747126436781,,,True,68.90660533547225,8.52338401900266,10
37,53,-0.3200488040780013,3,173.4862385321101,74.06651376146789,9.203,-2.37,False,65.34844414909078,10.339319482954274,16
37,62,-0.4645943644952988,2,222.2127659574468,81.71808510638297,6.053,-1.089,False,29.149928090725727,8.431742239036693,37
37,54,-0.474124194072942,2,227.7735849056604,87.18867924528301,0.74,-0.071,False,33.15423755320672,8.436841750943977,30
37,57,-2.774047104722873,3,104.42241379310344,89.33620689655173,0.707,-2.091,False,35.30313377426213,8.72122311587572,16
37,56,-0.25757613637823706,2,245.8172043010753,87.49462365591398,0.632,-0.277,False,28.234240900952127,8.616817233316258,45
37,55,-0.2497788731664908,3,133.84375,90.53571428571428,,,False,32.7187939772086,9.04738646236733,16
37,63,-0.675284825576122,2,201.62420382165604,94.45859872611464,,,False,25.29989989010819,8.145026213370109,37
37,40,-0.35223738475060556,2,243.14141414141412,96.28787878787878,0.965,-0.194,False,32.55470962213576,8.236373972623602,31
37,58,-0.4448377190249428,2,222.01807228915663,98.33734939759036,0.645,-0.575,False,28.243518156850573,7.680078556954907,45
37,59,-0.8536074458962537,2,204.68361581920905,102.7231638418079,0.773,-0.562,False,30.220467067834942,7.8551565530564815,30
